Z,N,exp,sd,SKM,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,A,AME2016,S2n_16,AME2003,S2n_03
44.0,60.0,15.13191,0.00249,15.609807,14.869722,13.918377,14.57366,14.551868,14.129944,104.0,893.0894959999999,15.131941999999981,893.0826320000001,15.133544000000143
44.0,62.0,14.37015,0.00548,14.913087,13.925787,14.043694,13.913512,14.004222,13.714367,106.0,907.45964,14.370144000000096,907.458474,14.37584199999992
44.0,64.0,13.48076,0.00995,13.95349,13.093412,13.430295,13.585211,13.37431,12.987792,108.0,920.9403,13.480659999999943,920.9518559999999,13.493381999999883
44.0,66.0,12.55386,0.01191,13.201479,12.397338,12.743904,12.755056,12.549702,12.379736,110.0,933.4942099999998,12.55390999999986,933.40335,12.451494000000139
44.0,68.0,11.70088,0.01258,12.5579,11.906554,11.675274,11.781314,11.573523,11.381634,112.0,945.195104,11.700894000000176,945.0479359999999,11.64458599999989
45.0,52.0,20.39958,0.03568,19.502432,21.161298,18.838174,20.198117,20.510873,19.650429,97.0,830.309718,20.39956799999993,830.301376,20.391986000000088
45.0,54.0,19.12638,0.03609,18.686555,19.290473,18.606687,18.485648,18.867339,18.394506,99.0,849.436137,19.126419000000055,849.4292070000001,19.12783100000013
45.0,56.0,17.97375,0.00888,17.38963,18.163186,17.188659,17.575773,17.384551,17.406538,101.0,867.4098160000001,17.97367900000006,867.4054730000001,17.97626600000001
45.0,58.0,16.76193,0.00618,16.22872,16.720566,15.865967,16.48967,16.061023,16.082256,103.0,884.171776,16.76195999999993,884.1623000000001,16.75682699999993
45.0,60.0,15.96217,0.00339,16.018204,15.734357,14.768436,15.404906,15.402731,14.986185,105.0,900.13392,15.962143999999967,900.128355,15.966054999999983
45.0,62.0,15.15509,0.01231,15.489185,14.77592,14.491186,14.682801,14.722161,14.386074,107.0,915.2890209999999,15.155100999999945,915.2885930000001,15.16023800000005
45.0,64.0,14.27839,0.01271,14.729938,13.932675,13.878598,14.150592,14.029284,13.705917,109.0,929.5674779999999,14.278457000000003,929.5785960000001,14.290002999999956
45.0,66.0,13.44763,0.00792,14.052351,13.199214,13.50345,13.413545,13.2815,13.076913,111.0,943.015041,13.44756300000006,943.0677659999999,13.489169999999831
45.0,68.0,12.60572,0.00982,13.395627,12.583805,12.472102,12.564664,12.410273,12.204339,113.0,955.620773,12.605731999999989,955.5359100000001,12.468144000000166
45.0,70.0,11.60493,0.01014,12.618127,12.044624,11.099233,11.447768,11.709212,11.206994,115.0,967.2256699999999,11.604896999999937,967.20428,11.668369999999982
46.0,52.0,21.2802,0.00633,20.199234,21.966314,19.660112,21.000819,21.317814,20.444646,98.0,836.322102,21.280181999999854,836.3011300000001,21.213226000000077
46.0,54.0,20.03444,0.01826,19.504371,20.066373,19.768985,19.370896,19.641533,19.449663,100.0,856.3566000000002,20.034498000000212,856.3700000000001,20.06887000000006
46.0,56.0,18.83303,0.01764,18.127453,19.078187,18.152274,18.6808,18.126789,18.372,102.0,875.1895800000002,18.83298000000002,875.2115099999999,18.841509999999744
46.0,58.0,17.63457,0.00144,17.058866,17.683358,16.752545,17.307121,17.061015,16.961824,104.0,892.8241919999999,17.63461199999972,892.8190960000001,17.607586000000197
46.0,60.0,16.65506,0.00075,16.378305,16.56146,15.592749,16.233336,16.247075,15.825011,106.0,909.4791520000001,16.654960000000187,909.4741700000001,16.655074000000013
46.0,62.0,15.75931,0.00157,16.037326,15.595597,14.870596,15.390963,15.367097,15.017491,108.0,925.2384839999999,15.759331999999745,925.238592,15.764421999999968
46.0,64.0,14.94933,0.00125,15.482253,14.74184,14.312708,14.69596,14.650566,14.38156,110.0,940.18782,14.94933600000013,940.20608,14.967488000000003
46.0,66.0,14.13329,0.00656,14.873649,13.976486,14.152002,14.053225,13.980208,13.75186,112.0,954.3210879999999,14.13326799999993,954.3359839999999,14.129903999999897
46.0,68.0,13.31202,0.00948,14.213663,13.240144,13.251481,13.329561,13.213415,13.006895,114.0,967.6331400000001,13.312052000000222,967.6388399999998,13.302855999999906
46.0,70.0,12.48333,0.00988,13.452333,12.689547,11.94487,12.102075,12.612788,12.155524,116.0,980.11648,12.483339999999885,980.245588,12.606748000000152
46.0,72.0,11.69975,0.00749,12.655143,12.266756,11.389382,12.354963,12.231322,11.311132,118.0,991.816196,11.699715999999967,991.8931319999999,11.647543999999925
46.0,74.0,11.03394,0.00328,12.083256,11.609904,11.612373,11.886025,11.659509,10.886821,120.0,1002.8502,11.034003999999982,1002.71916,10.826028000000065
47.0,52.0,22.02926,0.11028,20.926594,22.743958,20.497062,21.814266,22.090042,21.260149,99.0,839.002626,22.029340999999818,839.0478689999999,22.081180000000018
47.0,54.0,20.76454,0.00792,20.081384,20.874995,20.203058,20.052413,20.448828,19.988831,101.0,859.767146,20.76452000000006,859.6569549999999,20.609086000000048
47.0,56.0,19.61095,0.00634,18.770425,19.724844,18.926008,19.326374,18.933492,19.209739,103.0,879.378053,19.610906999999997,879.3667229999999,19.70976799999994
47.0,58.0,18.41078,0.00612,17.743157,18.50283,17.633219,18.128352,17.813419,17.830333,105.0,897.7888500000001,18.410797000000116,897.7860150000001,18.41929200000027
47.0,60.0,17.47847,0.00503,17.050733,17.397216,16.517668,17.073382,17.077015,16.706706,107.0,915.2673000000001,17.478449999999953,915.2623779999999,17.476362999999765
47.0,62.0,16.45539,0.00271,16.608519,16.426138,15.759042,16.214245,16.192098,15.853478,109.0,931.7227350000002,16.45543500000008,931.7258959999999,16.463518000000022
47.0,64.0,15.63866,0.00191,16.117944,15.555257,15.109508,15.474715,15.430771,15.146555,111.0,947.361357,15.638621999999827,947.366574,15.640678000000094
47.0,66.0,14.95401,0.0167,15.60412,14.783277,14.704616,14.782667,14.72431,14.473867,113.0,962.3153450000001,14.953988000000095,962.3212209999999,14.954646999999909
47.0,68.0,14.09847,0.02471,14.998406,14.116293,13.861282,14.063363,14.061264,13.732406,115.0,976.4138250000001,14.098479999999995,976.4181950000001,14.09697400000016
47.0,70.0,13.34199,0.02276,14.276076,13.602174,13.053806,13.279096,13.577605,12.915211,117.0,989.7558839999999,13.342058999999836,989.839071,13.420875999999907
47.0,72.0,12.60639,0.02001,13.503919,13.050168,12.66036,13.168883,13.07628,12.422543,119.0,1002.362228,12.606344000000036,1002.2739299999998,12.434858999999847
47.0,74.0,11.89969,0.01905,12.96127,12.41273,12.426791,12.649552,12.445974,11.931523,121.0,1014.26193,11.899702000000048,1014.520144,12.246214000000123
48.0,52.0,22.70082,0.05182,21.617141,23.523007,21.3055,22.621642,22.838833,22.054987,100.0,843.7736999999998,22.70078999999987,843.8289000000001,22.761870000000044
48.0,54.0,21.60773,0.00236,20.615286,21.645917,20.632011,20.735489,21.223772,20.530285,102.0,865.381362,21.60766200000012,865.3996199999999,21.570719999999824
48.0,56.0,20.45132,0.00236,19.402377,20.3403,19.759624,20.013075,19.694664,20.112462,104.0,885.832688,20.451325999999995,885.8390320000002,20.43941200000029
48.0,58.0,19.30639,0.002,18.424943,19.316886,18.562845,18.981213,18.555485,18.723629,106.0,905.1390880000001,19.306400000000167,905.139512,19.300479999999766
48.0,60.0,18.26291000000001,0.00157,17.725468,18.213449,17.453288,17.920409,17.897941,17.581755,108.0,923.402052,18.262963999999897,923.401944,18.26243199999999
48.0,62.0,17.23819,0.00117,17.187109,17.228597,16.637541,17.023316,16.993323,16.671501,110.0,940.64025,17.23819800000001,940.6452,17.243256000000088
48.0,64.0,16.36952,0.00032,16.778936,16.335434,15.894482,16.231318,16.176559,15.893381,112.0,957.0097599999999,16.369509999999877,957.0153600000001,16.370160000000055
48.0,66.0,15.58271,0.00025,16.345185,15.549601,15.125753,15.479526,15.427048,15.172709,114.0,972.592482,15.582722000000103,972.5984100000001,15.583049999999957
48.0,68.0,14.84018,0.00031,15.781114,14.960136,14.358889,14.744784,14.865225,14.413453,116.0,987.4326,14.840117999999961,987.4395599999999,14.841149999999857
48.0,70.0,14.13179,0.02,15.083019,14.516068,14.256163,14.376684,14.515403,13.595132,118.0,1001.5644120000002,14.131812000000195,1001.571374,14.131814000000077
48.0,72.0,13.39835,0.02034,14.299033,13.803867,13.856783,13.985217,13.879805,13.486023,120.0,1014.9627599999999,13.398347999999714,1014.97944,13.408065999999963
48.0,74.0,12.79765,0.00438,13.759712,13.187744,13.217252,13.403014,13.203373,12.938368,122.0,1027.760452,12.797692000000097,1027.878426,12.898986000000036
48.0,76.0,12.23193,0.00378,13.663244,12.546594,12.722257,12.832655,12.514508,12.406362,124.0,1039.9923399999998,12.231887999999799,1040.001392,12.122965999999906
48.0,78.0,11.69776,0.00389,13.583173,11.93376,12.426835,12.36394,11.892275,11.833645,126.0,1051.6901219999997,11.697781999999961,1051.760682,11.759290000000192
48.0,80.0,11.12772,0.00766,13.936859,11.381966,12.164362,11.865641,11.335153,11.368137,128.0,1062.8177919999998,11.12767000000008,1062.864896,11.104213999999956
48.0,82.0,10.01833,0.0235,12.604163,9.764652,10.855705,10.298716,9.888332,10.004058,130.0,1072.8361799999998,10.018387999999959,1073.2885800000001,10.423684000000094
49.0,56.0,21.15062,0.01406,20.121231,21.140376,20.165421,20.586884,20.536703,20.522617,105.0,888.79392,21.150657000000137,888.634425,21.02432799999997
49.0,58.0,20.06632,0.01512,18.915035,19.981709,19.296959,19.59171,19.352982,19.577262,107.0,908.860247,20.066327,908.8555390000001,20.22111400000017
49.0,60.0,19.06788,0.01181,18.181055,18.920287,18.223797,18.699914,18.623981,18.433566,109.0,927.928118,19.067871000000082,927.927355,19.0718159999999
49.0,62.0,18.04517,0.0027,17.705263,18.058957,17.612939,17.896568,17.808538,17.542345,111.0,945.9733019999999,18.045183999999836,945.9769650000001,18.04961000000003
49.0,64.0,17.11771,0.00342,17.357111,17.230834,16.862974,17.127501,17.046326,16.82433,113.0,963.090977,17.117675000000077,963.0934629999999,17.116497999999865
49.0,66.0,16.31186,0.00019,16.905303,16.503153,16.124183,16.387763,16.335945,16.057557,115.0,979.40279,16.31181300000003,979.4031350000001,16.309672000000205
49.0,68.0,15.54933,0.00488,16.381078,15.854355,15.525997,15.747308,15.781369,15.384732,117.0,994.9522049999999,15.549414999999954,994.9541939999999,15.551058999999782
49.0,70.0,14.89887,0.00584,15.825961,15.280201,15.157148,15.229062,15.290617,14.638645,119.0,1009.8510170000001,14.898812000000135,1009.8562529999999,14.902059000000008
49.0,72.0,14.27933,0.02835,15.270004,14.60351,14.615576,14.727546,14.650556,14.257747,121.0,1024.130327,14.27931000000001,1024.135409,14.279156000000057
49.0,74.0,13.73701,0.03376,14.924199,13.95136,14.002722,14.181883,13.977387,13.728504,123.0,1037.867358,13.737030999999888,1037.863176,13.727767000000085
49.0,76.0,13.18909,0.0335,14.805762,13.292607,13.51915,13.593597,13.31313,13.177097,125.0,1051.0565,13.189141999999947,1051.06025,13.19707399999993
49.0,78.0,12.56201,0.03432,14.572337,12.692433,13.185779,13.097484,12.665148,12.621417,127.0,1063.618523,12.562023000000181,1063.7074229999998,12.647172999999839
49.0,80.0,12.08417,0.02133,14.637504,12.150586,12.920283,12.617692,12.082725,12.145645,129.0,1075.70262,12.084096999999929,1075.8037560000002,12.096333000000413
49.0,82.0,11.32994,0.00381,13.313594,10.498472,11.621797,11.04855,10.65252,10.782747,131.0,1087.032629,11.330009000000018,1087.144634,11.340877999999748
50.0,52.0,23.79455,0.3177,23.076187,25.090123,22.994007,24.2172,24.505216,23.685733,102.0,849.09186,23.794459999999958,849.086454,24.292254000000185
50.0,54.0,22.8348,0.10027,22.019101,23.241611,21.561706,22.293215,22.826714,22.030513,104.0,871.926744,22.834883999999988,871.8912799999998,22.80482599999982
50.0,56.0,21.86927,0.00768,20.807042,21.91953,20.600106,21.162831,21.340229,20.96469,106.0,893.7960280000001,21.869284000000107,893.8674719999999,21.976192000000083
50.0,58.0,20.85888,0.00741,19.392,20.636635,19.73218,20.221056,20.14298,20.171328,108.0,914.6549160000001,20.85888799999998,914.625864,20.75839200000007
50.0,60.0,19.91468,0.01479,18.552759000000002,19.617746,19.171304,19.431046,19.287238,19.291001,110.0,934.5695699999999,19.914653999999814,934.5714399999999,19.94557599999996
50.0,62.0,18.95571,0.01378,18.225973,18.84271,18.559364,18.732959,18.607513,18.536625,112.0,953.5252160000001,18.95564600000023,953.5314880000002,18.960048000000256
50.0,64.0,18.0473,0.0003,17.920953,18.121078,17.824084,18.009059,17.92978,17.739491,114.0,971.5725240000002,18.047308000000044,971.5736639999999,18.0421759999997
50.0,66.0,17.10888,0.0001,17.476608,17.457002,17.138963,17.356786,17.269936,17.061824,116.0,988.681456,17.108931999999868,988.6835440000001,17.109880000000203
50.0,68.0,16.26952,0.00049,17.012812,16.74067,16.734255,16.708325,16.674165,16.314854,118.0,1004.9508939999998,16.26943799999981,1004.9541979999999,16.27065399999981
50.0,70.0,15.58815,0.001,16.61634,16.040968,16.061746,16.068756,16.058396,15.610295,120.0,1020.5390400000001,15.588146000000279,1020.5457600000002,15.591562000000295
50.0,72.0,14.9856,0.00233,16.282878,15.389758,15.359165,15.466802,15.409156,15.019632,122.0,1035.524654,14.985613999999941,1035.52929,14.983529999999746
50.0,74.0,14.43549,0.00239,16.108058,14.703337,14.775533,14.954494,14.741511,14.501566,124.0,1049.960204,14.435549999999921,1049.962684,14.433394000000135
50.0,76.0,13.92368,0.0104,15.894704,14.027282,14.302452,14.342386,14.105462,13.930106,126.0,1063.8838979999998,13.923693999999841,1063.889064,13.926379999999881
50.0,78.0,13.4894,0.02052,15.567588,13.440492,13.936728,13.819779,13.435094,13.391477,128.0,1077.373312,13.489414000000124,1077.34592,13.456856000000016
50.0,80.0,12.91283,0.01776,15.3355,12.908628,13.667417,13.359462,12.827711,12.905883,130.0,1090.28608,12.912768000000142,1090.29284,12.946920000000091
50.0,82.0,12.55697,0.00272,14.015653,11.217208,12.371799,11.781528,11.404762,11.539458,132.0,1102.8431039999998,12.557023999999728,1102.85076,12.557919999999967
50.0,84.0,6.02984,0.00373,7.243933,7.981012,5.244798,6.833921000000001,7.326563,6.371884,134.0,1108.872914,6.029810000000225,1109.234982,6.384221999999909
51.0,60.0,20.72839,0.0103,19.704819,20.477002,19.749767,20.264631,20.198428,20.105474,111.0,936.85332,20.728484999999978,936.904713,20.771703000000002
51.0,62.0,19.72287,0.01934,19.354083,19.631539,19.248716,19.46027,19.368232,19.384335,113.0,956.5760750000001,19.722755000000006,956.5788999999999,19.674186999999847
51.0,64.0,18.72907,0.0235,18.863923,18.862846,18.71114,18.809473,18.667916,18.576787,115.0,975.3052250000002,18.729150000000118,975.3052250000002,18.726325000000315
51.0,66.0,17.77877,0.01811,18.266979,18.081435,17.927445,18.032293,17.929293,17.708537,117.0,993.0839490000001,17.778723999999897,993.0892139999999,17.78398899999968
51.0,68.0,16.97727,0.01142,17.686317,17.321564,17.134145,17.306448,17.254625,16.952574,119.0,1010.0612899999999,16.977340999999797,1010.0645030000001,16.975289000000203
51.0,70.0,16.26878,0.00812,17.099099,16.597975,16.473409,16.615107,16.591979,16.115415,121.0,1026.3299860000002,16.26869600000032,1026.324783,16.260279999999966
51.0,72.0,15.76638,0.00213,16.527731,15.998431,15.906249,16.000842,16.012486,15.51905,123.0,1042.0963439999998,15.766357999999627,1042.096467,15.77168400000005
51.0,74.0,15.17484,0.00212,16.211709,15.358985,15.267811,15.427562,15.427763,15.081726,125.0,1057.27125,15.174906000000192,1057.2705,15.174033000000009
51.0,76.0,14.58584,0.00535,16.102587,14.697068,14.886539,15.017857,14.754645,14.524043,127.0,1071.8571399999998,14.585889999999836,1071.857648,14.587147999999843
51.0,78.0,14.07246,0.02184,15.905017,14.11756,14.580573,14.516874,14.081373,13.955771,129.0,1085.929482,14.072342000000162,1085.927934,14.070286000000124
51.0,80.0,13.49473,0.02133,15.867367,13.568101,14.404287,14.072433,13.486318,13.66078,131.0,1099.424312,13.494830000000093,1099.430862,13.502927999999883
51.0,82.0,13.08474,0.00376,14.663316,11.903468,13.119056,12.483737,12.067133,12.316646,133.0,1112.5089569999998,13.084644999999682,1112.5281089999999,13.097246999999925
51.0,84.0,6.90945,0.00409,7.82114,8.576992,5.850803,7.425614,7.951461999999999,6.916174000000001,135.0,1119.4185149999998,6.909558000000061,1119.435795,6.90768600000024
52.0,56.0,23.70455,0.10069,22.594373,23.843651,23.104773,23.468806,23.019428,23.419298,108.0,896.8018679999999,23.704565999999886,896.7421439999999,23.650141999999846
52.0,58.0,22.59078,0.00852,21.534075,22.482642,21.668518,22.16137,22.197685,21.997526,110.0,919.39265,22.590782000000104,919.43995,22.697806000000014
52.0,60.0,21.48033,0.01065,20.819641,21.315296,20.484502,21.046433,21.038241,20.924567,112.0,940.8730240000001,21.480374000000097,940.6068,21.166850000000068
52.0,62.0,20.4637,0.02918,20.487162,20.376801,19.902146,20.15996,20.109506,20.347212,114.0,961.3366920000001,20.463667999999984,961.3366920000001,20.729892000000063
52.0,64.0,19.52303,0.03952,19.721555,19.609253,19.541782,19.570347,19.438433,19.39948,116.0,980.8596919999999,19.522999999999797,980.8596919999999,19.522999999999797
52.0,66.0,18.57026,0.0335,19.039567,18.722676,18.766048,18.790616,18.629326,18.478908,118.0,999.4300279999999,18.570335999999998,999.454454,18.594762000000173
52.0,68.0,17.81404,0.01822,18.379253,17.900388,17.679904,17.900012,17.826184,17.574165,120.0,1017.2440799999999,17.81405200000006,1017.2805599999999,17.826105999999868
52.0,70.0,17.08911,0.00269,17.614986,17.151205,16.874218,17.159647,17.109388,16.613527,122.0,1034.3330799999999,17.088999999999942,1034.3327140000001,17.0521540000002
52.0,72.0,16.3535,0.00012,16.789894,16.613403,16.453559,16.540036,16.596421,15.972842,124.0,1050.686596,16.353516000000127,1050.6858519999998,16.353137999999717
52.0,74.0,15.68266,9e-05,16.3644,16.0128,15.763757,15.928828,16.116514,15.632774,126.0,1066.369248,15.682651999999962,1066.368492,15.68264000000022
52.0,76.0,15.071,0.00168,16.313677,15.36672,15.492022,15.701466,15.411469,15.122316,128.0,1081.440256,15.07100800000012,1081.4387199999999,15.070227999999815
52.0,78.0,14.50187,0.00087,16.301456,14.793701,15.24469,15.208454,14.739286,14.561569,130.0,1095.9421200000002,14.501864000000069,1095.94056,14.50184000000013
52.0,80.0,13.97787,0.00349,16.443673,14.225342,15.135826,14.779037,14.156256,14.392718,132.0,1109.92002,13.977899999999863,1109.91408,13.973520000000008
52.0,82.0,13.48819,0.00444,15.311282,12.578838,13.855362,13.170972,12.725413,13.067577,134.0,1123.408162,13.488141999999925,1123.434024,13.519943999999896
52.0,84.0,8.03416,0.00357,8.368778,9.150618,6.43294,7.989872999999999,8.536449000000001,7.435233,136.0,1131.442344,8.0341820000001,1131.442344,8.00832000000014
53.0,62.0,21.36092,0.02997,21.320613,21.160444,20.793602,21.067875,20.998088,21.223175,115.0,963.07486,21.360883999999942,963.07486,21.352069999999912
53.0,64.0,20.24091,0.03899,20.436964,20.392359,20.297226,20.378828,20.266595,20.221172,117.0,983.315853,20.240993000000003,983.3142150000001,20.23935500000016
53.0,66.0,19.47209,0.0383,19.725958,19.55274,19.539426,19.542022,19.440749,19.298615,119.0,1002.7878910000002,19.472038000000225,1002.7878910000002,19.47367600000007
53.0,68.0,18.62855,0.02845,19.083922,18.696653,18.528005,18.663783,18.603146,18.370842,121.0,1021.4164180000001,18.628526999999963,1021.4522340000002,18.66434300000003
53.0,70.0,17.83491,0.00619,18.350028,17.839394,17.512871,17.818804,17.772634,17.3851,123.0,1039.2513540000002,17.834936000000084,1039.250985,17.798750999999697
53.0,72.0,17.03611,0.00345,17.446448,17.148585,16.86029,17.050919,17.060295,16.597604,125.0,1056.2875,17.03614599999969,1056.28675,17.035765000000083
53.0,74.0,16.28934,0.00357,16.750446,16.533915,16.304856,16.436079,16.515937,16.107023,127.0,1072.576849,16.28934900000013,1072.576087,16.289336999999932
53.0,76.0,15.66585,0.00481,16.592566,15.914437,16.033434,16.100961,15.913861,15.59557,129.0,1088.24271,15.66586099999995,1088.23884,15.662753000000066
53.0,78.0,15.07822,0.00323,16.540567,15.257954,15.657454,15.580561,15.288782,15.023251,131.0,1103.320907,15.078197000000046,1103.3224789999997,15.083638999999721
53.0,80.0,14.55818,0.00646,16.569237,14.628579,15.201808,15.174473,14.845713,14.640177,133.0,1117.8790979999999,14.558190999999852,1117.9074269999999,14.584948000000168
53.0,82.0,14.06352,0.00675,15.815144,13.274678,14.586911,13.889963,13.423167,13.800032,135.0,1131.9426,14.063502000000199,1131.95313,14.04570300000023
53.0,84.0,8.71975,0.00863,9.401254,9.878511999999999,7.450761,8.600719,9.156471,8.229181,137.0,1140.662274,8.71967399999994,1140.8088639999999,8.855733999999757
53.0,86.0,8.257330000000001,0.00929,9.032334,8.954099000000001,7.602287,8.244109,8.508173,7.987741000000001,139.0,1148.919651,8.257376999999906,1149.2866109999998,8.477746999999908
54.0,58.0,24.24635,0.10133,23.430394,24.113135,23.579085,24.013129,23.780858,23.947935,112.0,921.7671680000001,24.24636800000019,921.7074720000002,24.204712000000313
54.0,60.0,23.20219,0.01391,22.899803,22.831049,22.337585,22.829719,22.632655,22.780197,114.0,944.9693699999999,23.20220199999983,944.9693699999999,23.261897999999746
54.0,62.0,22.10347,0.01718,22.207922,21.927632,21.667434,21.965634,21.869228,22.073337,116.0,967.0727440000002,22.103374000000258,967.0728599999999,22.103489999999965
54.0,64.0,21.17497,0.01667,21.119937,21.158634,20.996204,21.140253,21.087158,21.029961,118.0,988.247758,21.175013999999805,988.247758,21.1748980000001
54.0,66.0,20.236,0.01573,20.40412,20.366931,20.318359,20.289686,20.230904,20.10445,120.0,1008.4837200000002,20.2359620000002,1008.4838399999999,20.236081999999897
54.0,68.0,19.32519,0.01622,19.786995,19.475926,19.370277,19.420793,19.350566,19.151189,122.0,1027.809008,19.325287999999773,1027.809008,19.325168000000076
54.0,70.0,18.44908,0.01125,19.057142,18.508689,18.143347,18.474069,18.399395,18.150134,124.0,1046.2580600000001,18.449052000000165,1046.2566960000001,18.4476880000002
54.0,72.0,17.62818,0.00393,18.003935,17.663893,17.25489,17.548891,17.486725,17.176992,126.0,1063.886166,17.62810599999989,1063.907712,17.6510159999998
54.0,74.0,16.85597,0.00366,17.062872,17.035075,16.830082,16.962861,16.916003,16.535127,128.0,1080.742144,16.85597800000005,1080.741888,16.83417600000007
54.0,76.0,16.1628,0.00106,16.86969,16.459244,16.602363,16.519301,16.45223,16.072401,130.0,1096.90503,16.162885999999844,1096.9062,16.16431199999988
54.0,78.0,15.54113,1e-05,16.854531,15.739478,16.118855,15.98588,15.873619,15.549336,132.0,1112.4461039999999,15.54107399999998,1112.447556,15.541356000000178
54.0,80.0,14.98949,1e-05,16.801661,15.089298,15.378829,15.630234,15.536353,14.949075,134.0,1127.435666,14.989562000000205,1127.434326,14.986769999999979
54.0,82.0,14.44597,1e-05,16.373152,13.953199,15.300425,14.591696,14.108781,14.511096,136.0,1141.881568,14.445901999999933,1141.877488,14.44316200000003
54.0,84.0,9.68571,0.0028,10.322827,10.549278,8.370369,9.186794,9.73594,8.953889,138.0,1151.56722,9.685651999999891,1151.74593,9.868441999999959
54.0,86.0,9.15685,0.00364,9.752593,9.93115,8.538925,9.391960000000001,9.314494999999999,8.902735,140.0,1160.7241800000002,9.156960000000254,1160.72866,8.982729999999947
54.0,88.0,8.385820000000002,0.00357,8.727815,8.898896,7.813866,8.49254,8.573371,8.146467,142.0,1169.1099980000001,8.385817999999972,1169.355374,8.626713999999993
55.0,64.0,21.95459,0.06395,21.748893,21.990443,21.68926,21.88937,21.79589,21.745021,119.0,989.7627460000001,21.954658000000222,989.7627460000001,22.00485100000003
55.0,66.0,20.93991,0.01996,20.910887,21.126314,21.031069,20.979678,20.875835,20.791486,121.0,1010.702594,20.93984799999987,1010.7007789999999,20.93803299999979
55.0,68.0,20.08395,0.01873,20.391244,20.209913,20.114468,20.095122,20.021304,19.855205,123.0,1030.7866170000002,20.08402300000023,1030.7866170000002,20.085838000000308
55.0,70.0,19.18694,0.01437,19.686198,19.206913,18.824385,19.117946,19.069515,18.825305,125.0,1049.9735,19.186882999999852,1049.973125,19.186507999999776
55.0,72.0,18.29484,0.00954,18.601072,18.285764,17.781591,18.123467,18.071146,17.781987,127.0,1068.268374,18.294873999999936,1068.268247,18.295121999999992
55.0,74.0,17.40173,0.0072,17.485097,17.589261,17.240132,17.450911,17.369936,17.061789,129.0,1085.670063,17.401689000000033,1085.6712240000002,17.40297700000019
55.0,76.0,16.70217,0.00673,17.210945,17.019399,17.039709,17.017277,16.929384,16.60641,131.0,1102.372336,16.702272999999877,1102.373253,16.70202899999981
55.0,78.0,16.15478,0.00497,17.22143,16.322978,16.640892,16.505097,16.409876,16.1064,133.0,1118.5270739999999,16.154737999999952,1118.5270739999999,16.15382099999988
55.0,80.0,15.65335,0.00099,17.119126,15.517746,15.871437,15.899722,15.894322,15.4667,135.0,1134.1803599999998,15.65328599999998,1134.1806299999998,15.65355599999998
55.0,82.0,15.1066,0.00105,16.688174,14.473449,15.67331,15.295181,14.81911,15.037311,137.0,1149.286972,15.106612000000268,1149.286972,15.106342000000268
55.0,84.0,10.29795,0.00313,11.189702,11.440696,9.226,10.065516,10.492639,9.72819,139.0,1159.584982,10.298009999999977,1159.584982,10.298009999999977
55.0,86.0,9.91924,0.00972,10.518135,10.677424,9.379585,10.121862,10.108161,9.673508,141.0,1169.504196,9.91921400000001,1169.5034910000002,9.918509000000086
55.0,88.0,9.34062,0.01191,9.573637,9.655923,8.731466000000001,9.284682,9.339395,8.934352,143.0,1178.84481,9.34061399999996,1178.840663,9.337171999999782
55.0,90.0,8.521539999999998,0.01181,9.187694,8.801697,7.687692999999999,8.518713,8.576209,8.13022,145.0,1187.366285,8.52147500000001,1187.368895,8.528232000000116
55.0,92.0,8.00828,0.01235,9.120292,8.120123,7.100358,7.960072,7.954329,7.584325,147.0,1195.3746,8.008315000000039,1195.4738250000003,8.104930000000195
56.0,66.0,21.86294,0.30146,21.399353,21.874893,21.752059,21.669898,21.496633,21.473831,122.0,1015.4982319999999,21.86295199999995,1015.4982319999999,21.86295199999995
56.0,68.0,20.62347,0.03061,20.992962,20.932701,20.874338,20.775724,20.661802,20.561168,124.0,1036.12168,20.623448000000053,1036.12168,20.623448000000053
56.0,70.0,19.72276,0.01767,20.317418,19.884357,19.526807,19.765019,19.709005,19.50378,126.0,1055.844468,19.722788000000037,1055.844468,19.722788000000037
56.0,72.0,18.85123,0.01353,19.186227,18.870412,18.292372,18.673428,18.634809,18.373303,128.0,1074.69568,18.851212000000032,1074.71872,18.87425200000007
56.0,74.0,18.02568,0.00285,17.887366,18.111207,17.607385,17.925791,17.835483,17.547411,130.0,1092.72137,18.02568999999994,1092.72137,18.002649999999903
56.0,76.0,17.31611,0.00269,17.548458,17.573109,17.470412,17.533537,17.469197,17.125011,132.0,1110.0375000000001,17.316130000000157,1110.0372360000001,17.315866000000142
56.0,78.0,16.65747,0.0011,17.614124,16.935679,17.199283,17.088561,17.019121,16.688768,134.0,1126.694914,16.65741399999979,1126.694914,16.657677999999805
56.0,80.0,16.0797,0.00011,17.543836,16.054394,16.542102,16.337987,16.316616,16.112362,136.0,1142.77468,16.079766000000063,1142.77468,16.079766000000063
56.0,82.0,15.51735,8e-05,17.149987,15.023712,16.095554,15.978051,15.513248,15.592706,138.0,1158.29196,15.517280000000028,1158.29196,15.517280000000028
56.0,84.0,11.15035,0.00794,11.841772,12.19424,9.887758999999999,10.861667,11.17633,10.36593,140.0,1169.4424,11.15043999999989,1169.4443600000002,11.15240000000017
56.0,86.0,10.71554,0.0099,11.182844,11.282743,10.097772,10.644723,10.744814,10.303904,142.0,1180.157882,10.715482000000065,1180.138712,10.694351999999753
